1	13251542	13254398	2	2	1	1	0	11
1	13254588	13256956	2	2	1	1	0	25
1	13721109	13730552	2	2	1	1	0	41
1	14253503	14253604	2	2	1	1	0	16
1	14344828	14353344	2	2	1	1	0	41
1	14353423	14372993	2	2	1	1	0	6
1	16171584	16171950	2	2	1	1	2	49
1	16172161	16172713	2	2	1	3	0	44
1	16172824	16172915	2	2	1	6	0	46
1	16173054	16173391	2	2	1	4	0	49
1	16173559	16173733	2	2	1	3	0	38
1	16173909	16174588	2	2	1	1	0	16
1	16440111	16444897	2	2	1	1	0	48
1	16460258	16462740	2	2	1	1	0	49
1	16510683	16533258	2	2	1	1	0	34
1	16652227	16655499	2	2	1	1	0	45
1	16655656	16672485	2	2	0	1	0	25
1	16713703	16715909	2	2	1	1	0	49
1	16716054	16718178	2	2	1	1	0	43
1	16718232	16727045	2	2	1	1	0	4
1	17074759	17086262	2	2	1	2	0	44
1	17086382	17161521	2	2	1	2	0	37
1	17162282	17167449	2	2	1	1	0	21
1	20655936	20657047	2	2	1	1	0	26
1	20657123	20658708	2	2	1	1	0	33
1	21083134	21083625	2	2	1	1	0	19
1	21494382	21527627	2	2	1	1	0	2
1	21527849	21531774	2	2	1	2	0	43
1	21539789	21549597	2	2	1	1	0	38
1	23916876	23930940	2	2	1	1	0	48
1	24035442	24042237	2	2	1	1	0	9
1	24042388	24044626	2	2	1	1	0	39
1	24059867	24060934	2	2	1	3	0	27
1	24063392	24063862	2	2	1	2	0	10
1	24063955	24065688	2	2	1	1	0	45
1	24093212	24094824	2	2	1	1	0	34
1	24094999	24096284	2	2	1	1	0	26
1	24724655	24732021	1	1	1	0	1	1
1	24732083	24743901	1	1	1	0	1	38
1	24745126	24750592	1	1	1	0	1	39
1	24750682	24753989	1	1	1	1	0	39
1	24754064	24767626	1	1	1	1	0	49
1	30851049	30852097	2	2	1	2	0	25
1	30852234	30853040	2	2	1	2	0	49
1	30860396	30863290	2	2	1	0	1	24
1	30983088	30983616	2	2	1	0	1	41
1	30983748	30984018	2	2	1	1	0	46
1	30984112	30985118	2	2	1	0	1	44
1	34156606	34174170	1	1	1	1	0	48
1	34174338	34191282	1	1	1	1	0	20
1	34191396	34191493	1	1	1	3	0	43
1	34193714	34195679	1	1	1	1	0	21
1	34195990	34199700	1	1	1	1	0	12
1	34202553	34202706	1	1	1	2	1	48
1	34203056	34203156	1	1	1	2	0	33
1	34203319	34203407	1	1	1	0	3	37
1	34203513	34204138	1	1	1	0	2	1
1	34205387	34206019	1	1	1	2	0	44
1	34206173	34206356	1	1	1	1	0	30
1	34206819	34206903	1	1	1	1	0	36
1	34207088	34208244	1	1	1	1	0	42
1	34209010	34209440	1	1	1	1	0	35
1	34209580	34210196	1	1	1	1	0	4
1	34211427	34212082	1	1	1	1	0	45
1	34212167	34213195	1	1	1	1	0	48
1	34225132	34225899	1	1	1	1	0	46
1	34226033	34227052	1	1	1	1	0	20
1	34232345	34232472	1	1	1	2	0	26
1	34233302	34233595	1	1	1	1	0	17
1	34233746	34234908	1	3	1	1	0	49
1	34235143	34236281	1	1	1	1	0	33
1	34237833	34238372	1	1	1	2	0	8
1	34240497	34241525	1	1	1	1	0	1
1	34241703	34247634	1	1	1	1	0	28
1	34247759	34250234	1	1	1	2	0	17
1	34250444	34251302	1	1	1	1	0	32
1	34253772	34254566	1	1	1	2	1	29
1	34254694	34256890	1	1	1	4	0	36
1	34256954	34257415	1	1	1	5	0	42
1	34257658	34258476	1	1	1	1	0	10
1	34263085	34264589	1	1	1	2	2	37
1	34265086	34266855	1	1	1	3	0	44
1	34268328	34281699	1	1	1	2	0	41
1	34281862	34283424	1	1	1	1	0	6
1	34289212	34289690	1	1	1	0	1	19
1	34292099	34295312	1	1	1	2	0	39
1	34295731	34296802	1	1	1	2	0	35
1	34299449	34301100	1	1	1	1	0	16
1	34301333	34302344	1	1	1	2	0	42
1	34302572	34303605	1	1	1	1	0	25
1	34303729	34303830	1	1	1	2	0	35
1	34307972	34309908	1	1	1	1	0	38
1	34310107	34310435	1	1	1	1	0	31
1	34310565	34313248	1	1	1	1	0	10
1	34313420	34314285	1	1	1	1	0	12
1	34314442	34314753	1	1	1	1	0	12
1	34314961	34317100	1	1	1	1	0	14
1	34317221	34321503	1	1	1	2	0	38
1	34321674	34323339	1	1	1	6	0	44
1	34323500	34326267	1	1	1	1	0	45
1	34326463	34326971	1	1	1	2	0	43
1	34327101	34328604	1	1	1	2	0	47
1	34328749	34329439	1	1	1	1	0	10
1	34329629	34330867	1	1	1	1	0	6
1	34330998	34332400	1	1	1	1	0	42
1	34332565	34333464	1	1	1	3	0	35
1	34333628	34334234	1	1	1	1	0	46
1	34342613	34345608	1	1	1	1	0	8
1	34345733	34346410	1	1	1	1	0	17
1	34483005	34483077	1	1	1	1	0	25
1	34483173	34483276	1	1	1	1	0	23
1	34902655	34903553	1	1	1	2	0	21
1	34903594	34905221	1	1	1	1	0	40
1	34908487	34915991	1	1	1	0	1	1
1	36196583	36197188	2	2	1	1	0	47
1	36197278	36199022	2	2	1	1	0	32
1	36200843	36201285	2	2	1	1	0	35
1	36230696	36231466	2	2	1	1	0	39
1	36231587	36234930	2	2	1	1	0	31
1	36235082	36236624	2	2	1	1	0	32
1	36236717	36240785	2	2	1	1	0	35
1	36382977	36383150	2	2	1	1	0	47
1	36383261	36383996	2	2	1	1	0	31
1	36387763	36387898	2	2	1	1	0	8
1	36392747	36392852	2	2	1	1	0	18
1	36570723	36570803	2	2	1	1	0	4
1	36570903	36570989	2	2	1	4	0	42
1	36571089	36571192	2	2	1	4	0	48
1	36571292	36571382	2	2	1	15	0	46
1	36571482	36571661	2	2	1	15	0	43
1	36571788	36573067	2	2	1	8	0	48
1	36573197	36573371	2	2	1	6	0	36
1	36573519	36574762	2	2	1	5	0	46
1	36730771	36731291	1	1	1	8	1	47
1	36731366	36731531	1	1	1	6	0	49
1	36731632	36732277	1	1	1	6	0	35
1	36740390	36740501	2	2	1	4	0	46
1	36740595	36740765	2	2	1	1	0	42
1	36740983	36741139	2	2	1	1	0	14
1	36741265	36741555	2	2	1	3	0	41
1	36741682	36745950	2	2	1	1	0	33
1	36746027	36747271	2	2	1	2	0	26
1	36747337	36748886	2	2	1	2	0	46
1	36832287	36833124	2	2	1	1	0	30
1	36833983	36834181	2	2	1	1	0	34
1	36834498	36835242	2	2	1	2	0	21
1	36854603	36854967	2	2	1	1	0	22
1	36857857	36857973	2	2	1	1	0	41
1	36863902	36864292	2	2	1	0	1	49
1	36864428	36864509	2	2	1	1	0	5
1	36873994	36877039	2	2	1	0	1	1
1	36877121	36879469	2	2	1	0	1	16
1	37432122	37435150	1	1	1	1	0	40
1	37435264	37437846	1	1	1	2	0	42
1	37459709	37467422	2	2	1	1	0	24
1	37471753	37476242	1	1	1	1	0	21
1	37932105	37933019	1	1	1	1	0	21
1	37933097	37934410	1	1	1	1	0	49
1	37934492	37936768	1	1	1	1	0	17
1	37936916	37937141	1	1	1	3	0	43
1	38029539	38033072	2	2	1	1	0	14
1	38061396	38071357	1	1	1	1	0	39
1	38072239	38073109	1	3	1	1	0	12
1	38076392	38076627	1	1	1	1	0	37
1	38084588	38084728	1	1	1	2	0	47
1	38088422	38089267	1	1	1	1	0	36
1	38094606	38095344	2	2	1	1	0	3
1	38138103	38146648	2	2	1	1	0	14
1	39030457	39033995	1	1	1	1	0	14
1	39034087	39034325	1	1	1	1	0	3
1	39407016	39407229	1	1	1	0	1	7
1	39407337	39409094	1	1	1	0	3	41
1	39409221	39410034	1	1	1	0	4	45
1	39410148	39410382	1	1	1	0	4	39
1	40001395	40013086	1	1	1	1	0	40
1	40015978	40019719	1	1	1	1	0	16
1	40062680	40063469	1	1	1	1	0	13
1	40063610	40063788	1	1	1	1	0	36
1	40813707	40820540	2	2	1	0	1	1
1	40820751	40823536	2	2	1	0	1	13
1	40845048	40845258	1	1	1	1	0	44
1	40846881	40877457	1	1	1	1	0	14
1	42890587	42901628	1	1	1	1	0	49
1	43088996	43090717	2	2	1	2	0	25
1	43140042	43150157	1	1	1	1	0	12
1	43990372	43992416	1	1	1	1	0	26
1	43996673	43999243	1	1	1	1	0	44
1	44014683	44016366	1	1	1	1	0	45
1	44022477	44022673	1	1	1	1	0	2
1	44022753	44029670	1	1	1	1	0	19
1	44029823	44030422	1	1	1	1	0	36
1	44030520	44031423	1	1	1	1	0	39
1	44049194	44049691	2	2	1	1	0	49
1	44049810	44052781	2	2	1	1	0	49
1	45350993	45360656	1	1	1	1	0	33
1	45361153	45361565	1	1	1	1	0	38
1	45368082	45368212	1	1	1	1	0	39
1	45368267	45369262	1	1	1	1	0	18
1	45369308	45369714	1	1	1	1	0	37
1	45370722	45370837	1	1	1	0	1	30
1	45372822	45373166	1	1	1	2	1	28
1	45373221	45373373	1	1	1	2	0	45
1	45373473	45373756	1	1	1	1	0	23
1	45373811	45373920	1	1	1	1	0	21
1	45374942	45375819	1	1	1	1	0	41
1	45375865	45376400	1	1	1	1	0	33
1	45386468	45386795	1	1	1	1	0	12
1	45435320	45435609	2	2	1	1	0	20
1	45435655	45439980	2	2	1	1	0	35
1	45440035	45441238	2	2	1	1	0	44
1	45441293	45442275	2	2	1	1	0	2
1	45834765	45838175	1	1	1	0	1	38
1	45838306	45840320	1	1	1	0	1	4
1	45840387	45841198	1	1	1	0	1	27
1	52908118	52924261	1	1	1	1	0	14
1	52924341	52940346	1	1	1	1	1	7
1	52940493	52942005	1	1	1	1	0	6
1	52942093	52943800	1	1	1	2	1	48
1	52943860	52944529	1	1	1	1	0	20
1	53354259	53357060	1	1	1	1	0	5
1	53384139	53385738	2	2	1	1	0	49
1	53387718	53389145	2	2	1	2	0	50
1	53389222	53390038	2	2	1	2	0	24
1	53390093	53391688	2	2	1	1	0	22
1	53815839	53824232	2	2	1	0	1	1
1	55033621	55034524	2	2	1	1	0	33
1	55034646	55035975	2	2	1	1	0	15
1	55039547	55039802	2	2	1	2	0	31
1	55045083	55045329	2	2	1	1	0	33
1	55055650	55055937	2	2	1	3	0	18
1	55056043	55058392	2	2	1	2	0	22
1	55058560	55066497	2	2	1	1	0	40
1	55117600	55117687	2	2	1	2	0	44
1	55117867	55118214	2	2	1	0	2	28
1	55118390	55119260	2	2	1	2	0	43
1	55119507	55120231	2	2	1	2	0	38
1	55120988	55121216	2	2	1	0	1	3
1	55121311	55122225	2	4	1	0	1	1
1	55122322	55122883	2	2	1	1	1	19
1	55122967	55123691	2	2	1	1	0	12
1	55126101	55126937	2	2	1	1	0	13
1	55243552	55245494	2	2	1	1	0	38
1	55250421	55253278	2	2	1	1	0	30
1	57452547	57454814	1	1	1	1	0	33
1	58095454	58096572	1	1	1	1	0	37
1	58096718	58097290	1	1	1	1	0	47
1	58108006	58109199	1	1	1	1	0	6
1	58109323	58112336	1	1	1	1	0	13
1	58112434	58115222	1	1	1	1	0	46
1	58115348	58116601	1	1	1	1	0	13
1	58440002	58440272	1	1	1	1	0	43
1	58440383	58440499	1	1	1	1	0	32
1	58442193	58442773	1	1	1	1	0	23
1	58597217	58605015	2	2	1	1	0	37
1	58625830	58630248	1	1	1	6	0	41
1	58630409	58634807	1	1	1	6	0	43
1	58774872	58779421	1	1	1	1	0	6
1	58945971	58947681	2	2	1	1	0	5
1	58947949	58949108	2	2	1	1	0	20
1	58950996	58951344	2	2	1	1	0	10
1	58951422	58954844	2	2	1	1	0	25
1	58954983	58957930	2	2	1	1	0	15
1	58958006	58958379	2	2	1	2	0	47
1	58958511	58960232	2	2	1	1	0	43
1	58960312	58960838	2	2	1	2	0	49
1	58975100	58985405	2	2	1	1	0	40
1	59027787	59028848	1	1	1	1	0	15
1	59028958	59030171	1	1	1	1	0	23
1	59031915	59032051	1	1	1	2	0	48
1	59032763	59033451	1	1	1	2	0	13
1	59248277	59250289	2	2	1	1	0	12
1	59803888	59852746	1	1	1	1	0	36
1	59898469	59902939	1	1	1	1	0	9
1	59907775	59909393	1	1	1	1	0	38
1	60014163	60020567	1	1	1	1	0	35
1	60281784	60283952	1	1	1	1	0	18
1	60284043	60286774	1	1	1	1	0	28
1	60290354	60290462	1	1	1	1	0	45
1	60304170	60306917	1	1	1	1	0	43
1	60320502	60320983	1	1	1	1	0	49
1	60323283	60326469	1	1	1	1	0	45
1	60532840	60534573	2	2	1	1	0	18
1	60542144	60542676	2	2	1	1	0	49
1	62384267	62479169	1	1	1	1	0	27
1	62804154	62808158	1	1	1	2	0	30
1	62822716	62824203	1	1	1	1	0	47
1	63183082	63186278	2	2	1	4	0	37
1	63186352	63186448	2	2	1	2	0	39
1	63186584	63187554	2	2	1	1	0	46
1	63187731	63189115	2	2	1	3	0	29
1	63189271	63190709	2	2	1	1	0	47
1	63190871	63191933	2	2	1	3	0	48
1	63192064	63195362	2	2	1	3	0	49
1	63199024	63200038	2	2	1	3	0	38
1	63200174	63202825	2	2	1	2	0	32
1	63203012	63203888	2	2	1	2	2	29
1	63204020	63204107	2	2	1	2	0	36
1	63204190	63205449	2	2	1	2	0	48
1	63208496	63209208	2	2	1	2	0	45
1	63209301	63210007	2	2	1	3	0	45
1	63210074	63215586	2	2	1	2	0	18
1	63216451	63216912	1	1	1	1	1	36
1	63217036	63217597	1	1	1	1	0	8
1	63217725	63217990	1	1	1	2	0	37
1	63218058	63218406	1	1	1	2	0	40
1	63218533	63218616	1	1	1	3	0	19
1	64074924	64081472	2	2	1	1	0	48
1	64118494	64160058	2	2	1	1	0	7
1	65200372	65200958	2	2	1	1	0	10
1	65201100	65204258	2	2	1	1	0	43
1	65214528	65218148	2	2	1	1	0	47
1	66870687	66876120	2	2	1	5	0	26
1	66876208	66877437	2	2	1	5	1	45
1	66877566	66880780	2	2	1	2	1	41
1	66880895	66882239	2	2	1	2	0	27
1	66882342	66884326	2	2	1	3	0	46
1	66884492	66887558	2	2	1	2	0	24
1	66887626	66892285	2	2	1	5	0	37
1	66892451	66893782	2	2	1	2	0	49
1	66893921	66896557	2	2	1	3	1	38
1	66896714	66897401	2	2	1	0	1	1
1	66896714	66902331	2	2	1	2	1	39
1	66963717	66964155	2	2	0	1	0	43
1	66963717	66964181	2	2	1	37	3	44
1	66964225	66965366	2	2	1	36	2	43
1	66965445	66965692	2	2	1	28	7	50
1	66965867	66969344	2	2	1	42	10	49
1	66969489	66973404	2	2	1	25	0	29
1	66969489	66973676	2	2	1	18	1	26
1	66973433	66983950	2	2	1	16	0	28
1	66973702	66974434	2	2	1	14	0	25
1	71638852	71639448	2	2	1	1	0	13
1	71639626	71640359	2	2	1	1	0	35
1	71651810	71654518	2	2	1	1	0	25
1	71657825	71658542	2	2	1	1	0	44
1	71667306	71667566	2	2	1	1	0	39
1	71671322	71676410	2	2	1	1	0	35
1	71676555	71677615	2	2	1	1	0	32
1	71682311	71684705	2	2	1	0	2	1
1	71684862	71687167	2	2	1	2	0	48
1	71688485	71689720	2	2	1	1	0	49
1	72358350	72364232	1	1	1	1	0	14
1	72365514	72369084	1	1	1	1	0	30
1	72369198	72373794	1	1	1	1	0	43
1	72373858	72378118	1	1	1	2	0	6
1	72378257	72379147	1	1	1	2	0	19
1	72636689	72637929	1	1	1	1	0	48
1	72750483	72750830	1	1	1	0	1	4
1	72750960	72751300	1	3	1	2	4	21
1	72751384	72752660	1	1	1	4	4	46
1	72901668	72902301	2	2	1	1	0	40
1	72903240	72912964	2	2	1	1	0	31
1	73956094	73956791	2	2	1	1	0	25
1	73956961	73957156	2	2	1	1	0	24
1	73957229	73958812	2	2	1	0	1	25
1	73958891	73959665	2	2	1	1	0	40
1	73959759	73960116	2	2	1	3	0	26
1	73960249	73960925	2	2	1	1	1	18
1	73961013	73963864	2	2	1	1	0	30
1	73967270	73976383	2	2	1	1	0	46
1	73980213	73981068	2	2	1	1	0	46
1	73981266	73986050	2	2	0	1	0	24
1	73986135	73991579	2	2	0	3	0	44
1	73993110	74020072	2	2	1	1	0	17
1	74024308	74024861	2	2	1	1	0	9
1	74024938	74025033	2	2	1	1	0	45
1	74025095	74025421	2	2	1	1	0	31
1	74029554	74030833	2	2	1	1	0	33
1	74031382	74032321	2	2	1	2	0	34
1	74032373	74034359	2	2	1	2	0	38
1	74275770	74275976	1	1	1	1	0	13
1	74276059	74285238	1	1	1	3	0	35
1	74285274	74287290	1	1	1	2	0	35
1	74287404	74290412	1	1	1	1	0	23
1	74294174	74295116	1	1	1	1	0	36
1	74295211	74301617	1	1	1	1	0	19
1	74301745	74302901	1	1	1	1	0	29
1	74303003	74303511	1	1	1	1	0	12
1	74320097	74320247	2	2	1	0	1	26
1	74320802	74320894	2	2	1	1	0	20
1	74320979	74321185	2	2	1	1	0	38
1	74330007	74330358	2	2	1	0	1	23
1	74330447	74330589	2	2	1	0	1	4
1	74330628	74330853	2	2	1	1	0	27
1	74330894	74331615	2	2	1	1	0	31
1	74331667	74331993	2	2	1	1	0	27
1	74332048	74332163	2	2	1	1	0	19
1	74334599	74343281	2	4	1	0	1	5
1	74431124	74432436	1	1	1	2	0	17
1	74433061	74433177	1	1	1	2	1	40
1	74433235	74433798	1	1	1	0	1	2
1	74433892	74433995	1	1	1	3	0	31
1	74582188	74587071	1	1	1	1	0	44
1	74587128	74587263	1	1	1	1	0	39
1	74630289	74630747	1	1	1	1	0	32
1	74776007	74776175	1	1	1	1	0	44
1	74779981	74780310	2	2	1	2	0	27
1	74780458	74780625	2	2	1	1	0	38
1	74780664	74783614	2	2	1	1	0	5
1	75118148	75118701	2	2	1	1	0	43
1	75150294	75150505	2	2	1	1	0	17
1	75150869	75150969	2	2	1	1	0	44
1	75154411	75154565	2	2	1	0	1	1
1	75159761	75161099	2	2	1	1	0	27
1	75161218	75161332	2	2	1	2	0	35
1	75161512	75161696	2	2	1	1	0	37
1	75164471	75164588	2	2	1	1	0	7
1	75164751	75166206	2	2	1	1	0	2
1	75166272	75166755	2	6	1	1	0	33
1	75167079	75167466	2	2	1	2	0	20
1	75167525	75168467	2	2	1	2	0	39
1	75193238	75193470	2	2	1	4	1	30
1	75193238	75193855	2	2	1	0	1	1
1	75193620	75193855	2	2	1	3	0	23
1	75194079	75195836	2	2	1	2	0	45
1	75213234	75213495	1	1	1	1	0	43
1	75288676	75289048	2	2	1	1	0	25
1	75292715	75292973	2	2	1	1	0	40
1	75293088	75293184	2	2	1	1	0	23
1	75337637	75338801	1	1	1	17	1	49
1	75338863	75338956	1	1	1	14	1	48
1	75339053	75339208	1	1	1	21	2	49
1	75339371	75339537	1	1	1	14	0	46
1	75339664	75340114	1	1	1	20	0	50
1	75340336	75341971	1	1	1	18	2	41
1	75342016	75343403	1	1	1	26	2	47
1	75343487	75343652	1	1	1	22	3	46
1	75361390	75361471	1	1	1	1	0	45
1	75381792	75382949	1	1	1	1	0	5
1	75383109	75383222	1	1	1	1	0	3
1	75386718	75386932	1	1	1	1	0	49
1	75391813	75391963	1	1	1	1	0	10
1	75400592	75403407	1	1	1	3	0	48
1	75403525	75403687	1	1	1	2	0	22
1	75403856	75403957	1	1	1	2	0	40
1	75404081	75404254	1	1	1	1	0	23
1	75404423	75404535	1	1	1	1	0	26
1	75405116	75405703	1	3	1	2	0	42
1	75452871	75453203	2	2	1	1	0	13
1	75463972	75464272	2	2	1	1	0	29
1	75467713	75467831	2	2	1	1	0	43
1	78439680	78439908	2	2	1	1	0	38
1	79772760	79774542	2	2	1	1	0	19
1	79774627	79777184	2	2	1	1	0	27
1	79779274	79780563	2	2	1	1	0	44
1	79794673	79798993	2	2	1	0	1	2
1	80245005	80246926	2	2	1	1	0	25
1	80247073	80249240	2	2	1	1	0	38
1	80249428	80254130	2	2	1	1	0	46
1	80255806	80258549	2	2	1	1	0	28
1	80258658	80259099	2	2	1	1	0	11
1	80259271	80260339	2	2	1	1	0	41
1	80260517	80261392	2	2	1	1	0	48
1	80264845	80266460	2	2	1	3	0	37
1	80267960	80281796	2	2	1	3	0	26
1	80281911	80300575	2	2	1	1	0	23
1	82473561	82474874	2	2	1	1	0	34
1	82854046	82857728	1	1	1	2	0	48
1	84703552	84703923	2	2	1	1	0	39
1	84709499	84709733	2	2	1	1	0	7
1	84709849	84714702	2	2	1	1	0	20
1	84720943	84721540	2	4	1	1	0	26
1	84725051	84726878	2	2	1	1	0	3
1	84729702	84731991	2	2	1	0	1	2
1	84735672	84736694	2	2	1	1	0	10
1	84743916	84746303	2	2	1	1	0	22
1	84746453	84754037	2	2	1	5	0	38
1	84754134	84755144	2	2	1	1	0	21
1	84760685	84763811	2	2	1	1	0	8
1	84772049	84773410	2	2	1	1	0	32
1	84772049	84792543	2	2	1	1	0	48
1	84792691	84816949	2	2	1	1	0	44
1	85721543	85741432	1	1	1	0	1	1
1	85721543	85746077	1	1	1	1	1	23
1	85746235	85763043	1	1	1	2	0	50
1	85763209	85765006	1	1	1	2	0	13
1	85770088	85772313	1	1	1	1	0	42
1	85834880	85835267	1	1	1	1	0	47
1	85992528	85998304	1	1	1	2	0	45
1	85998349	85999335	1	1	1	1	0	5
1	85999719	86003520	1	1	1	2	0	19
1	86003727	86005077	1	1	1	2	0	22
1	86005222	86006289	1	1	1	1	0	44
1	86006517	86009758	1	1	1	1	0	19
1	86012993	86013751	1	1	1	3	0	39
1	86013831	86014296	1	1	1	1	0	10
1	86016643	86017715	1	1	1	1	0	45
1	86017913	86019724	1	1	1	2	0	3
1	86054281	86055857	1	1	1	0	1	5
1	86056028	86058358	1	1	1	1	0	42
1	86058452	86060435	1	1	1	2	0	25
1	86060523	86061359	1	1	1	1	0	21
1	86082566	86084639	1	1	1	1	0	43
1	86278419	86278533	2	2	1	1	0	15
1	86279216	86279919	2	2	1	1	0	43
1	86280042	86280231	2	2	1	3	0	27
1	86280356	86280847	2	2	1	2	0	40
1	86281578	86282741	2	2	1	1	1	13
1	86282867	86283773	2	2	1	2	1	39
1	86283916	86284092	2	2	1	1	1	41
1	86454673	86456894	1	1	1	1	0	18
1	87123520	87125004	1	1	1	1	0	40
1	87125210	87125296	1	1	1	1	0	5
1	87153956	87165567	1	1	1	1	0	19
1	87371549	87374033	1	1	1	1	0	6
1	87563078	87593108	1	1	1	1	0	42
1	87808201	87842821	1	1	0	1	0	30
1	87887586	87890145	2	2	1	1	0	18
1	89815484	89816412	1	1	1	1	0	27
1	90532168	90533185	1	1	1	1	0	33
1	90533235	90534258	1	1	1	1	0	18
1	90707807	90709356	2	2	1	1	0	14
1	90710100	90710180	2	2	1	1	0	30
1	90710214	90711947	2	2	1	1	0	33
1	90712011	90712928	2	2	1	1	0	8
1	90730414	90731360	2	2	1	1	0	17
1	90738451	90738980	2	2	1	1	0	18
1	90926616	90996284	1	1	1	1	0	19
1	90996372	91012667	1	1	1	1	0	11
1	91006158	91006752	1	1	1	1	0	42
1	91006804	91009862	1	1	1	1	0	39
1	91009902	91012667	1	1	1	1	0	17
1	91012728	91014780	1	1	1	1	0	15
1	91014847	91019323	1	1	0	1	0	49
1	91021360	91023980	1	1	0	1	0	24
1	91038170	91039877	1	1	1	1	0	11
1	91047913	91050143	1	1	1	1	0	45
1	91053468	91055807	1	1	1	1	0	3
1	91107863	91124492	1	1	1	2	0	39
1	91124632	91150827	1	1	1	1	0	11
1	91182116	91189988	1	1	1	1	0	19
1	91190019	91192939	1	1	1	1	0	30
1	91193006	91202971	1	1	1	1	0	18
1	91227192	91228249	1	1	1	1	0	6
1	91228363	91230490	1	1	1	1	0	29
1	91286699	91287057	1	1	1	1	0	45
1	91309695	91311025	2	2	1	1	0	36
1	91312381	91312961	2	2	1	1	0	28
1	91315064	91316066	2	2	1	1	0	37
1	91318920	91326372	2	2	1	1	0	47
1	92379842	92388101	2	2	1	3	0	46
1	92390068	92390799	2	2	1	1	0	48
1	92390880	92392082	2	2	1	1	0	23
1	92397801	92398538	2	2	1	1	0	17
1	92398708	92401384	2	2	1	1	0	16
1	92565126	92567408	2	2	1	2	0	29
1	92567482	92569601	2	2	1	3	0	43
1	92783795	92784708	1	1	1	3	0	7
1	92784840	92784969	1	1	1	2	0	27
1	93212389	93213517	1	1	1	1	0	20
1	93213663	93213733	1	1	1	1	0	32
1	93285584	93288447	1	1	1	1	0	28
1	93288535	93292611	1	1	1	1	0	29
1	93335982	93336090	2	2	1	1	0	28
1	93336220	93336410	2	2	1	1	0	3
1	93336528	93336672	2	2	1	2	0	44
1	93340229	93341212	2	2	1	2	0	47
1	93341348	93341548	2	2	1	1	0	7
1	93342689	93344222	2	2	1	1	0	26
1	93345113	93345189	2	2	1	1	0	22
1	93348010	93348805	2	2	1	1	0	47
1	93348938	93349064	2	2	1	2	0	21
1	93349152	93350985	2	2	1	1	0	25
1	93351100	93351491	2	2	1	1	0	13
1	93351597	93352988	2	2	1	1	0	44
1	93355975	93357099	2	2	1	1	0	45
1	93357208	93357819	2	2	1	2	0	32
1	93358027	93358676	2	2	1	2	0	28
1	93358893	93359033	2	2	1	4	0	23
1	93359241	93364815	2	2	1	3	0	30
1	93365032	93365947	2	2	1	1	0	12
1	93369973	93373301	2	2	1	1	0	36
1	93434805	93435434	1	1	1	1	0	50
1	93548367	93548945	1	1	1	1	0	20
1	93550249	93551117	2	2	1	1	0	40
1	93552871	93553182	2	2	1	2	0	43
1	93553329	93553502	2	2	1	1	0	41
1	95241976	95252833	1	1	1	1	0	22
1	95252969	95261660	1	1	1	1	0	17
1	97768206	97768423	2	2	1	3	0	38
1	97770030	97772320	2	2	1	1	0	13
1	97780958	97811850	2	2	1	1	0	10
1	97823434	97823693	2	2	1	1	0	45
1	97823775	97824932	2	2	1	1	0	43
